title,abstract,link,assigned_category,assigned_score,rule_category,rule_reason,pub_date,source,score_CO₂光转化,score_CO₂热转化,score_CO₂电转化,score_CO₂矿化,score_CO₂生物转化,score_CO₂捕集与分离,score_CO₂运输与封存,score_系统集成与工艺耦合,score_能源经济与LCA,score_政策与产业化
MOF‐Derived High‐Entropy Biphasic Sulfides for Zn‐I2‐S Synergistic Batteries with Machine‐Learning‐Assisted Prediction and In Situ Synchrotron Spectroscopy,"ABSTRACT The practical application of aqueous zinc batteries remains constrained by the intrinsic limitations of monocomponent systems, such as the shuttle effect in Zn‐I 2 batteries and the sluggish kinetics in Zn─S batteries. To overcome these limitations, we developed a Zn‐S‐I 2 synergistic battery that synergistically exploits the complementary advantages of dual redox couples. A bifunctional high‐entropy sulfide (HES) catalyst anchored on N‐doped carbon nanosheets was engineered via a surfactant‐assisted metal‐organic framework (MOF) derivatization route. The entropy‐stabilized HES forms a unique wurtzite/zincblende biphasic structure, creating abundant grain boundaries and synergistic active sites. Electrochemical studies demonstrate that the synergistic battery exhibits outstanding electrochemical performance and cycling stability. Machine learning (ML) models were established to predict electrochemical behavior under various operating conditions. Operando synchrotron‐based spectroscopy combined with theoretical calculations revealed that the biphasic HES synergistically catalyzes multi‐step conversion reactions, simultaneously lowering energy barriers and suppressing shuttle effects. This work offers new insights into high‐entropy electrocatalysts for complex multi‐step energy storage reactions.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523371?af=R,其他,0.3623897433280945,,,,,0.3373323976993561,0.29308146238327026,0.3623897433280945,0.2155590057373047,0.276935338973999,0.27043089270591736,0.16495344042778015,0.2344474494457245,0.1518922746181488,0.1612250953912735
Interfacing solar energy with bacterial metabolism for sustainable chemical synthesis,"Phototrophic bacteria use solar energy to support metabolism and biochemical synthesis and are of increasing interest as systems for industrial chemical manufacture. Biosynthesis using phototrophic bacteria can use various renewable organic and inorganic carbon sources to drive chemical production, without an exogenous supply of refined organic carbon required for traditional dark fermentation used in industrial biotechnology. The potential to use solar energy to convert CO2 into useful products or upcycle diverse waste streams opens avenues for chemical manufacturing decoupled from fossil resource depletion, potentially with a smaller environmental footprint than other biotechnological routes. Despite this potential, the commercial application of phototrophic bacteria for this purpose is currently limited. In this Review, we discuss the basis for solar chemical bioprocesses in bacteria, emerging tools to engineer phototrophy for bioproduction and give examples of bulk chemical and high-value products synthesized in these species. Finally, we discuss the outlook for this nascent field in the context of chemical synthesis through engineering biology and outline the further progress required to realize the potential of light-powered microbial cell factories for future sustainable industrial synthesis.",https://www.nature.com/articles/s44359-025-00141-2,CO₂生物转化,0.6496426463127136,CO₂生物转化,conversion_route_priority,,,0.5166122913360596,0.39196905493736267,0.3370160758495331,0.3248380124568939,0.6496426463127136,0.283131867647171,0.21496231853961945,0.2830348610877991,0.2979830503463745,0.2866806983947754
"Seawater batteries for energy storage, desalination and carbon sequestration","Seawater batteries (SWBs) directly use sodium ions from seawater for energy storage, reducing reliance on critical materials relative to lithium-based systems. In this Perspective, we examine the potential of SWBs as integrated systems for energy storage, seawater desalination, carbon capture and/or resource recovery. SWBs operate by extracting sodium metal from seawater during charge and returning it upon discharge. The open positive electrode architecture allows simultaneous desalination of the seawater. During discharge, the sodium hydroxide generated in SWBs reacts with carbon dioxide and divalent ions to form stable carbonates, enabling passive carbon sequestration. Brine from the desalination step could be electrochemically converted into valuable resources such as chlorine gas, hydrogen gas, sodium hydroxide and sodium metal. These functions have been developed and experimentally demonstrated either independently or in partially integrated configurations, suggesting the potential for their convergence within a single multifunctional platform. Realizing such integration will require overcoming key barriers, particularly sluggish multi-reaction kinetics, interfacial instability and system-level durability limitations through coordinated advances in materials design and cell architecture.",https://www.nature.com/articles/s44359-026-00158-1,CO₂运输与封存,0.5188700556755066,CO₂运输与封存,storage_transport_keywords,,,0.3335142433643341,0.2878801226615906,0.5188700556755066,0.41396796703338623,0.35743793845176697,0.43724939227104187,0.3684423863887787,0.2959294319152832,0.2899859845638275,0.27864933013916016
Wrapping Tin Sulfide Nanocatalysts with Graphene Oxide Nanosheets for Improved Electroreduction of Carbon Dioxide to Formic Acid,"ABSTRACT Electroreduction of carbon dioxide (CO 2 ) to formic acid is an important piece of puzzle in carbon neutralization and modern chemical industry. However, the catalytic activity and selectivity of this reaction still need to be improved for practical applications. Herein, we reveal that a highly active, selective, and stable electroreduction of CO 2 to formic acid could be realized by wrapping tin sulfide (SnS x ) nanoparticles with graphene oxide (GO) nanosheets. The GO wrapping helps to preserve the crystal size of SnS x (2∼4 nm) and confine the sulfur atoms in SnS x , obtaining a promising catalyst. As a result, a high current density of 126.25 ± 0.78 mA cm −2 and high Faradaic efficiency (FE) of 99.9 ± 1.1% toward formic acid is achieved in a flow cell. The current density could be further improved to 554.41 ± 2.32 mA cm −2 in a membrane electrolyzer. Additionally, our catalytic system demonstrates a high stability exceeding 50 h at ampere‐level current. This finding provides a valuable insight for further development of highly efficient and selective catalysts for electroreduction of CO 2 to high‐value carbon‐containing products. Our strategy may also be applied to preserve the structures of many other amorphous or nanocrystal catalysts for efficient and stable electrocatalysis.",https://onlinelibrary.wiley.com/doi/10.1002/anie.3823676?af=R,CO₂电转化,0.5039480328559875,CO₂电转化,conversion_route_priority,,,0.44664865732192993,0.36507678031921387,0.5039480328559875,0.3756062090396881,0.3616502285003662,0.42896682024002075,0.2011842131614685,0.3024243116378784,0.2134850174188614,0.20420460402965546
Gridized Nanopolymer Catalysis with Atomically Dispersed Iron Achieves the Nearly 100% Selective Electrosynthesis of Methanol From CO2,"Abstract The electrochemical reduction of CO 2 to methanol (CH 3 OH) offers a highly promising avenue for zero‐emission carbon recycling and renewable energy storage. However, achieving high CH 3 OH selectivity and long‐term stability in catalysts remains rare, presenting central challenges on the path to their commercialization. It is emerging to make multiscale design of metal centers of active sites and their surrounding environments under the crucial mechanism of pathway selection. Herein, the gridized nanomolecular and nanopolymer catalysts are reported for high effective electroreduction of CO 2 to CH 3 OH. An A‐type nanogrid (AG) and its organic nanopolymers with atomically dispersed iron (Fe) are well identified with the unique catalytic active sites of Fe‐N 1 C 3 Cl 1 . Notably, Fe‐based AG nanopolymer (FePAG) catalyst exhibits a CH 3 OH Faradaic efficiency of 60.5%, a CH 3 OH selectivity of 98.3%, and a stability of up to 100 h, outperforming currently reported molecular catalysts. The superior selectivity is probably attributed to the cooperation between the stronger *CO adsorption and the super‐hindrance that suppresses aggregates to guarantee the dispersion of single active sites. This study provides new insights in the exploration of nanomolecular and nanopolymer catalysis.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202511233?af=R,CO₂电转化,0.5992109775543213,CO₂电转化,conversion_route_priority,,,0.4783603250980377,0.40672653913497925,0.5992109775543213,0.33447134494781494,0.40874096751213074,0.41606763005256653,0.16618940234184265,0.3022564947605133,0.20752744376659393,0.23915129899978638
Low‐Temperature Reverse Water–Gas Shift Enabled by Magnetically Induced Catalysis,"ABSTRACT Equilibrium‐limited endothermic reactions play a crucial role in the transition toward a more sustainable chemical industry, but are typically plagued by the need for high operation temperatures (&gt;500°C). Here, we show that the temperature gradients generated by the selective and localized heating of catalyst materials in a colder reactor environment shift the equilibrium of thermodynamically‐limited endothermic reactions and improve their performance. In particular, the reverse water gas shift reaction and magnetic induction are selected as the model reaction and selective catalyst heating method, respectively. Magnetically induced catalysis using standard Cu–Al spinel‐derived catalyst functionalized with carbon‐coated iron nanoparticles enables high CO yield (up to 62%) at mild catalyst and reactor temperatures (estimated at 300°C and determined as 25–123°C, respectively). We demonstrate that the catalyst temperature and not the reactor temperature governs the equilibrium product composition of the rWGS, and that the temperature gradient promotes the in situ removal of water to shift the gas phase thermodynamic equilibrium. These two points synergistically result in a CO yield that would require a reactor temperature of 650°C in a conventionally heated gas phase reaction.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202523576?af=R,CO₂热转化,0.550647497177124,,,,,0.4001707434654236,0.550647497177124,0.4119963049888611,0.2623439133167267,0.28949418663978577,0.24251890182495117,0.10804378241300583,0.2771712839603424,0.1492057591676712,0.16324256360530853
Electrified release of pure CO2 from postcapture liquid: A two-stage system lowers the total energy cost,"Electrified carbon capture and release holds promise in carbon management; but it is constrained by high energy demand. Here, we studied two candidate systems for electrochemical CO 2 release from a direct air capture (DAC) postcapture liquid: The first, a hydrogen loop cell, is electricity-efficient, but its evolved CO 2 is mixed with H 2 , introducing a 3 to 4 GJ/tonCO 2 additional energy separation cost. The second system, a solid-state metal oxide redox couple (proton sponge), avoids the gas separation challenge but is stable only in the bicarbonate and not the highly alkaline regime. These considerations led us to examine a two-stage system: An efficient hydrogen loop would first downshift the pH from 13.5 to 9; and a second metal oxide would be used to release CO 2 from bicarbonate. We report an electrified process that provides the release of a pure CO 2 stream from a post-DAC liquid with a measured total energy of ~4.5 GJ/tonCO 2 : 2.4 GJ from the H 2 looping stage and 2.1 GJ from the MnO 2 -based stage—substantially lower than the &gt;=10 GJ/tonCO 2 required by pH-swing methods such as bipolar membrane electrodialysis. We conclude with a generalized analysis of how staged pH downshifting reduces the overall Nernst voltage penalty and facilitates energy-efficient CO 2 release.",https://www.pnas.org/doi/abs/10.1073/pnas.2528655123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,CO₂捕集与分离,0.6430692076683044,CO₂捕集与分离,capture_separation_keywords,,,0.510393500328064,0.5526809096336365,0.6430692076683044,0.48795726895332336,0.4969435930252075,0.5494458675384521,0.4145980179309845,0.49000635743141174,0.4565044045448303,0.3384844958782196
CO‐Induced Reconstruction of Cu–ZnZrOx Catalyst Enables Synergistic CO2/CO Co‐Hydrogenation to Methanol,"Abstract Catalytically active phase depends strongly on reaction conditions. In CO 2 hydrogenation, efforts have largely emphasized CO 2 activation while overlooking how to design active phase for the co‐conversion of CO 2 and the kinetically distinct byproduct CO. Here, it is found that adding CO to CO 2 –H 2 feeds boosts methanol productivity by up to 2.2‐fold via a pronounced synergistic promotion of both CO 2 and CO hydrogenation over a Cu–ZnZrO x catalyst. In situ spectroscopy reveals that CO accelerates Zn reduction and migration onto Cu, increasing Zn 0 /Cu ratio, Zn 2+ /Cu, and Cu + /Cu fraction, while reducing exposed surface Cu from 42% to 19%. This CO‐induced restructuring enriches Zn exposure, drives CuZn alloy formation, and creates abundant CuZn alloy–ZnO x interfaces that stabilize Cu + sites. These interfaces enable a cooperative dual‐pathway mechanism: CO 2 is hydrogenated mainly via the formate route at alloy–ZnO x sites, whereas CO follows the formyl route on Cu sites. Additionally, in situ‐formed water accelerates conversion of the rate‐determining CH 3 O * intermediate in the CO pathway. Together, CO‐driven evolution of active sites, synergistic dual‐pathway catalysis, and water‐assisted promotion yield highly efficient methanol synthesis from mixed CO–CO 2 feeds.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202525886?af=R,CO₂热转化,0.5362527966499329,CO₂热转化,conversion_route_priority,,,0.49535658955574036,0.4992046654224396,0.5362527966499329,0.4563579559326172,0.39137908816337585,0.39331918954849243,0.23806709051132202,0.3767600357532501,0.24667751789093018,0.15817303955554962
[ASAP] A Self-Moderation Mechanism in CO2 Electroreduction Catalyzed by a Cobalt Macrocyclic Complex,"We present a detailed mechanistic study of the tetra-aza-macrocyclic Schiff base cobalt complex [CoIII(N4H)(Cl)2]+ as a molecular electrocatalyst for the reduction of CO2 to CO in wet acetonitrile. Operando UV-vis spectroelectrochemistry studies show that, under catalytic conditions, the resting state shifts from [CoI(N4H)]+ to the carbonyl-bound species [CoI(N4H)(CO)]+, and cyclic voltammetry under CO atmosphere indicates even stronger binding of CO to the formal Co0 species. This behavior indicates a self-moderation mechanism in which CO, the reaction product, reversibly binds to the catalytically active formal [Co0(N4H)] complex. Kinetic modeling of rotating disk voltammetry supports this interpretation, yielding an intrinsic catalytic rate constant of the order of 105 s-1 under CO2 atmosphere. This reversible CO binding attenuates catalytic activity by product inhibition yet does not induce irreversible deactivation, distinguishing it from classical catalyst poisoning. While this self-regulated behavior lowers the efficiency of CO production, it may favor subsequent activation of CO. These findings highlight [CoIII(N4H)(Cl)2]+ as a useful molecular platform for CO2 reduction and provide design principles for next-generation cobalt catalysts that exploit reversible product binding.",http://dx.doi.org/10.1021/jacs.5c19804,CO₂电转化,0.5596775412559509,CO₂电转化,conversion_route_priority,,,0.5368802547454834,0.4286159873008728,0.5596775412559509,0.399976909160614,0.46953749656677246,0.4545908570289612,0.1809544712305069,0.33097386360168457,0.297046959400177,0.2167394608259201
Suppressing Hydrogen Transfer and Aromatization Reactions Enables Efficient Photothermal Recycling of Polyethylene into Platform Olefins,"ABSTRACT The recycling of polyethylene (PE) into highly selective platform olefins holds great promise as a potential closed‐loop recycling route that minimizes dependence on the petrochemical industries, whereas the selectivity of olefins is mainly limited by two side reactions: hydrogen transfer and aromatization. Herein, we present a photothermal recycling pathway that effectively converts various types of PE into highly selective olefins using ZnCrO x /HZSM‐5 composite catalyst, with efficaciously suppressing both side reactions. The inclusion of ZnCrO x modifies catalyst acidity to inhibit the hydrogen transfer reaction, while jointly establishing an intra‐catalyst spatial temperature gradient through distinct photothermal responses between ZnCrO x and HZSM‐5 whereby the endothermic aromatization can be suppressed. This strategy achieves an impressive selectivity of 75.4% for C 2 –C 5 hydrocarbons, with 84.7% of them being C 2 –C 5 olefins, in the photothermal recycling of low‐density PE (LDPE) under atmospheric pressure using Xe lamp irradiation. Further, the demonstrated universality across various PE feedstocks (e.g., high‐density PE and commercial LDPE bags) and concentrated sunlight operation highlights a solar‐powered plastic‐to‐olefin platform with industrial viability.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519453?af=R,CO₂光转化,0.4398729205131531,,,,,0.4398729205131531,0.3209865987300873,0.30896759033203125,0.10886996239423752,0.23044461011886597,0.24528740346431732,0.09968768805265427,0.24682019650936127,0.2002490609884262,0.19625720381736755
Near‐Infrared‐Activated Multiphoton Photocatalytic System for Synergistic Therapy via CO Generation and •OH Production,"ABSTRACT Light‐triggered controllable carbon monoxide (CO) release represents a promising approach for cancer therapy but is limited by the poor tissue penetration of light and insufficient CO release rates within deep tumor microenvironments. Herein, inspired by near‐infrared (NIR)‐activated multiphoton photocatalysis, a novel zinc‐based metal‐organic framework (ZnTBH) is reported, for the first time, to enable effective NIR‐mediated synergistic therapy through combined CO gas therapy and photodynamic therapy (PDT) in deep‐seated tumors. The engineered MOF integrates a V‐shaped Tröger's base (TB) derivative with an A‐π‐A configuration as the organic linker, synergistically enhancing CO 2 adsorption to overcome the “dilute CO 2 ” challenge in tumors while enabling efficient endogenous CO 2 ‐to‐CO conversion via NIR‐driven multiphoton photocatalysis. Moreover, the photogenerated holes localize on biphenyl‐4,4'‐dicarboxylic acid can drive water oxidation to hydroxyl radicals (•OH), thereby further improving therapeutic efficacy. This study presents a significant advancement in the design of NIR light‐driven photocatalytic systems for safe, precise, and localized CO delivery, offering new opportunities for CO‐based or combination therapies in the treatment of deep‐seated tumors.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202524756?af=R,CO₂光转化,0.5031535625457764,,,,,0.5031535625457764,0.2290901243686676,0.24731770157814026,0.16717904806137085,0.28640657663345337,0.2075701802968979,0.14272190630435944,0.16113707423210144,0.08784490823745728,0.08214809745550156
Unlocking High‐Performance Na‐CO2 Batteries via a d‐p Orbital Hybridization Descriptor for Rational Catalyst Design,"Abstract Metal‐based catalysts show great promise for efficient Na‐CO 2 batteries. However, the absence of a universal principle that connects catalytic properties to battery performance has impeded rational catalyst design. To bridge this gap, we propose a descriptor based on d‐p orbital hybridization. Focusing on sodium oxalate (Na 2 C 2 O 4 ), a key discharge product with faster decomposition kinetics than carbonates, we systematically investigate the hybridization between metal d‐band centers and oxygen p‐orbitals, revealing the mechanism governing the formation/decomposition for Na 2 C 2 O 4 . By constructing electronic structure‐based theoretical descriptors, we enable efficient prediction and rational design of catalyst performance. The Pd‐based catalyst designed using the d‐p orbital hybridization descriptor screening strategy enables a battery that achieves a cycling stability of 1800 h with retained energy efficiency of 85.5% and a low overpotential of 0.49 V. The strong correlation between the descriptor and the Gibbs free energy (ΔG) of the rate‐determining reaction step confirms its predictive accuracy. This work establishes d‐p orbital hybridization as a descriptor for controlling discharge products, guiding the design of high‐energy‐density Na‐CO 2 batteries.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202525098?af=R,CO₂电转化,0.4220150113105774,,,,,0.3590562343597412,0.3259810209274292,0.4220150113105774,0.29824334383010864,0.2673763632774353,0.29214462637901306,0.13900884985923767,0.2164946049451828,0.269120991230011,0.17437012493610382
"Reversing V═O Orientation of Vanadyl Phthalocyanine as ""Molecular Switch"" on Carbon Nitride Boosts CO2 Photoreduction","Abstract The precise engineering of catalytic microenvironments in single‐atom site photocatalysts is critical yet challenging for optimizing CO 2 photoreduction. Herein, we propose a novel strategy by leveraging the tunable molecular orientation of non‐planar vanadyl phthalocyanine (VOPc) as a “molecular switch” to dynamically modulate the local catalytic microenvironment. Positive surface charge and hydrogen bonding introduced by the hydroxylation of carbon nitride (C 3 N 4 ) allows a preferential “O‐down” configuration of VOPc on the modified substrate (VOPc/OH‐C 3 N 4 ). Density functional theory (DFT) calculations reveal that this specific molecular orientation lowers the energy barrier for the rate‐determining step (*CO 2 →*COOH). VOPc/OH‐C 3 N 4 shows enhanced electron transfer efficiency, an upward shift of the V‐centered d‐band toward the Fermi level, and stabilized *COOH adsorption. Consequently, VOPc/OH‐C 3 N 4 achieves a CO evolution rate of 65.22 µmol·g −1 ·h −1 , which is 7.5 times higher than that of VOPc/C 3 N 4 with “O‐up” configuration of VOPc. This work highlights that controlling the orientation of active sites presents a promising strategy for modulating interfacial electronic structures and boosting photocatalytic CO 2 reduction performance.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202523201?af=R,CO₂光转化,0.5009260773658752,CO₂光转化,conversion_route_priority,,,0.5009260773658752,0.3467944264411926,0.39007461071014404,0.18673686683177948,0.38304224610328674,0.3091304898262024,0.0860675796866417,0.2070586383342743,0.16737131774425507,0.18000474572181702
[ASAP] Nanoparticle-Single-Atom Tandem Catalyst within a Metal–Organic Framework for Efficient Ethylene Electrosynthesis,"Copper nanoparticles (Cu NPs) are effective catalysts for the electroreduction of CO2 (ECO2R) to multicarbon products but suffer from insufficient selectivity, aggregation, and deactivation. To address these challenges, we developed an in situ encapsulation strategy that engineers Cu NPs in a metal-organic framework (MOF) host from a simple one-pot hydrothermal synthesis, creating a selective and robust CO2R catalyst. The key design is the introduction of Sn additives during synthesis, which later evolve into single atoms (SAs) that serve a dual function: modulating the growth of Cu NPs from 3.35 to 9 nm and acting as active sites for the conversion of CO2 to CO. The locally generated CO then feeds adjacent Cu NPs, promoting subsequent C-C coupling via a tandem mechanism. The optimal catalyst, with a balanced Cu/Sn ratio, achieves a CO2-to-C2H4 Faradaic efficiency (FE) of 64%. Combined theoretical simulations and in situ infrared spectroscopy further reveal that Sn SAs promote Cu NPs electron transfer, enriching the electron density at active sites. This stabilizes *CO intermediates and reduces the energy barriers for CO2 activation and ensuing C-C coupling steps. This work presents a novel atomic- and nanoscale design strategy for advanced CO2RR catalysts.",http://dx.doi.org/10.1021/jacs.5c19451,CO₂电转化,0.5313832759857178,CO₂电转化,mof_cof_electro_route_keywords,,,0.41522765159606934,0.36935099959373474,0.5313832759857178,0.2727941572666168,0.28789108991622925,0.36219820380210876,0.19411545991897583,0.3097107708454132,0.1869124472141266,0.2226196527481079
High‐Throughput Theoretical Screening of Single‐Atom Catalysts for Electrochemical Urea Synthesis,"Abstract Electrochemical urea synthesis offers a promising approach for sustainable nitrogen and carbon utilization, yet its progress is hindered by the unclear reaction mechanism and the lack of effective catalyst design principles. Here, we conduct a high‐throughput screening of over 40 MN 4 C‐type single‐atom catalysts (SACs) to identify promising candidates for electrochemical urea synthesis. This strategy improves screening efficiency by 94.8% compared to conventional methods. Our analysis demonstrates that Ti─, V─, Nb─, Mo─, and Hf–N 4 C catalysts concurrently fulfill the essential criteria, including thermodynamic stability, favorable adsorption of small molecules, suppression of competing reactions, and low energy barriers for both hydrogenation and C–N coupling. Mechanistic investigations reveal two distinct C–N coupling pathways and demonstrate that hydrogenation of *N species is a prerequisite for subsequent coupling. Notably, we reveal a linear correlation between the limiting potentials of NO 3 − reduction and overall urea synthesis, establishing *NO 3 → *N activity as a reliable descriptor for catalyst screening. This work provides mechanistic insights and a predictive framework for the rational design of efficient urea electrocatalysts.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202516299?af=R,其他,0.3880452811717987,,,,,0.3880452811717987,0.2975665032863617,0.3864341378211975,0.1265171319246292,0.28186261653900146,0.248874694108963,0.06857530027627945,0.18100622296333313,0.15314874053001404,0.16671840846538544
Efficient Photoreforming of Biomass Derived 5-(Hydroxymethyl)furfural and Simultaneous Green Hydrogen Production by Defective Graphitic Carbon Nitride Photocatalysts,"Using solar energy and water to convert biomass-derived 5-hydroxymethylfurfural (HMF) into valuable chemicals, while simultaneously producing green hydrogen, offers a promising recycling approach for a significant source of agricultural waste. Here, we report the design of a selective, stable and efficient HMF photocatalyst by the structural engineering of graphitic carbon nitride nanosheets. Our optimal few-layered nanosheet structure loaded with Pt clusters demonstrates high photocatalytic performance, achieving selective photooxidation of HMF to valuable 2,5-diformylfuran and 5-formyl-2-furancarboxylic acid, and the co-production of hydrogen at a high evolution rate of 75.52 ± 0.46 μmol gcat-1 h-1, over 10 days of photoreforming. Density functional theory and comprehensive physicochemical characterisation reveal a synergistic effect of the Pt and carbon nitride surfaces, with the former enhancing water adsorption and dissociation and the latter providing a high density of COOH, -CO, and -COH adsorption sites for HMF. These insights on the optimal structuring of carbon nitride nanosheets provide a promising direction for the design of efficient photocatalysts for photoreforming with impact on various sustainable chemical recycling approaches.",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE02574E,CO₂光转化,0.5023415684700012,,,,,0.5023415684700012,0.3186522424221039,0.36240413784980774,0.23091277480125427,0.30755552649497986,0.2752130627632141,0.13571907579898834,0.1977144181728363,0.1706935465335846,0.24801407754421234
[ASAP] Efficient Surface to Bulk Catalysis in the Reverse Water–Gas Shift Reaction by the FeOx/Fe3C Catalyst,"Unraveling the dynamic structural evolution and reaction mechanisms of catalysts from the surface to bulk phase is key to advancing the understanding of catalytic origins. Herein, we report that an in situ formed dynamic FeOx/Fe3C heterostructure serves as the catalytically active phase, enabling rapid carbon and oxygen atom exchange with reactants under the reverse water-gas shift (RWGS) reaction. On the disordered FeOx (1 ≤ x ≤ 1.5) surface, CO2 is dissociated into gaseous CO and surface O, while partial CO further decomposes into C that infiltrates into the Fe3C lattice. The C atoms from bulk Fe3C can combine with the O atoms on FeOx to form CO, allowing Fe3C to serve as a reservoir for C atom transfer. Meanwhile, H2 effectively removes residual surface oxygen to prevent overoxidation. The FeOx/Fe3C catalyst, enabled by synergistic surface-to-bulk cycling mechanism, achieves an unprecedented rate of 1.1 × 10-2 mol/gcat/s at 600 °C in the RWGS reaction, exceeding all previously reported catalysts. This study reveals mechanistic insight into simultaneous catalysis from the surface to the bulk in heterostructured solid catalysts, offering a new perspective on the origin of the exceptional activity of iron-based catalysts in the RWGS reaction.",http://dx.doi.org/10.1021/jacs.5c17207,CO₂运输与封存,0.4928220212459564,CO₂运输与封存,storage_transport_keywords,,,0.43875858187675476,0.4928220212459564,0.4086613357067108,0.34965193271636963,0.28371819853782654,0.3242499530315399,0.1791733205318451,0.27368855476379395,0.1808367371559143,0.14931778609752655
Fast and selective CO2 capture from outdoor air by covalent organic frameworks,"Capturing CO2 directly from ambient air is necessary for managing carbon levels and supporting long-term climate sustainability. However, the slow adsorption and desorption kinetics of current direct air capture sorbents remain a major limitation, whereas faster kinetics allow for quicker CO2 uptake and greater air throughput—both are essential for enhancing system efficiency. In this work, we present a covalent organic framework (COF) with both fast kinetics and high CO2 uptake. The COF (termed COF-1000) exhibited a CO2 capacity of 1.31 mmol g−1 under dry conditions at 400 ppm CO2, reaching half of its capacity within 8.1 min. Under humid conditions (75% relative humidity), water further enhanced both uptake and kinetics, leading to a remarkable CO2 capacity of 2.19 mmol g−1 with a reduced half-capacity time of 6.8 min. The exceptionally fast kinetics observed for COF-1000 were further demonstrated by using outdoor air as the CO2 source, where 50 adsorption–desorption cycles were conducted within 3 days, yielding a CO2 uptake of 22.1 mmol g−1 d−1, a value exceeding the current state-of-the-art materials. These results highlight COF-1000’s potential to enable efficient, scalable direct air capture and promote sustainable carbon mitigation.",https://www.nature.com/articles/s41893-025-01735-1,CO₂捕集与分离,0.6248236894607544,CO₂捕集与分离,capture_separation_keywords,,,0.5176326036453247,0.5371871590614319,0.4708230793476105,0.4617026150226593,0.5117621421813965,0.6248236894607544,0.3531349301338196,0.4489852488040924,0.4061371088027954,0.3637644350528717
An empirically based dynamic approach to sustainable climate policy design,"Conventional approaches to policy design often neglect the plasticity of citizens’ beliefs and values upon which policy effectiveness and political sustainability depend. A consequence, by way of illustration, is that environmental policies may crowd out pre-existing green values. Our representative survey of 3,306 Germans finds that enforced restrictions to promote carbon-neutral lifestyles would trigger strong negative responses because they ‘restrict freedom’. This is true even among those who would adopt green lifestyles when voluntary, thus possibly undermining support for green political movements. These results combined with the long-term political consequences of the polarizing reactions to Covid mandates motivate a new approach to climate policy design. We set aside the conventional economic model assuming self-interested citizens, in which there could be no green values to crowd out. Instead, we propose a dynamic approach recognizing that (1) to succeed, essential policies including bans, carbon taxes and the promotion of new technologies must be both implementable and politically sustainable, entailing (2) a critical role for citizens’ green values, which (3) may be either diminished or cultivated, depending on policy design.",https://www.nature.com/articles/s41893-025-01715-5,其他,0.38578832149505615,,,,,0.2788410782814026,0.147274449467659,0.10049252212047577,0.14779873192310333,0.1314115822315216,0.1430131047964096,0.14607712626457214,0.17746107280254364,0.3257151246070862,0.38578832149505615
Unveiling the Mechanism of Photocatalytic CO2 Cycloaddition over Linker‐Engineered Metal‐Organic Frameworks,"Abstract Photocatalytic CO 2 cycloaddition represents a promising route for solar‐driven synthesis of value‐added C 2+ chemicals and simultaneously mitigating anthropogenic CO 2 emissions. However, the pivotal step of direct one‐electron reduction of CO 2 to CO 2 •− requires a very high reduction potential of −1.9 V versus NHE, posing a formidable challenge. In this study, cerium‐based metal‐organic frameworks (MOFs) with linker‐induced defects, specifically Ce‐UiO‐66‐X (X = Me, H, and F), are investigated to elucidate the underlying mechanisms of photocatalytic CO 2 cycloaddition. Among them, Ce‐UiO‐66‐H, which strikes an optimal balance between light absorption and charge separation, demonstrates superior catalytic performance (yield &gt; 90%) when coupled with tetrabutylammonium bromide (TBAB) as a co‐catalyst. In‐situ experiments and theoretical calculations reveal that TBAB stabilizes CO 2 through the formation of [Br − ···TBA + ]∼CO 2 adducts, which lowers the thermodynamic energy requirement for CO 2 •− generation from 0.66 eV (in the direct CO 2 ‐to‐CO 2 •− route) to −0.90 eV. This potential modulation promotes efficient photoelectron transfer from the MOFs to CO 2 , substantially enhancing the overall cycloaddition efficiency.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202525369?af=R,CO₂捕集与分离,0.5997553467750549,CO₂捕集与分离,capture_separation_keywords,,,0.5997553467750549,0.3465201258659363,0.4270741641521454,0.3347044587135315,0.3780892491340637,0.3105629086494446,0.20433220267295837,0.253764271736145,0.2559727728366852,0.1638026088476181
